;index;moy_1h;std_1h;moy_trades_1h;std_trades_1h;moy_5h;std_5h;moy_trades_5h;std_trades_5h;moy_1d;std_1d;moy_trades_1d;std_trades_1d;open;close
5395;0;38517.3975;36.682336689475804;5649.75;140.76309885761964;38500.795;29.224723266441245;5723.0;101.82337649086284;38500.795;29.224723266441245;5723.0;101.82337649086284;38480.13;38490.0
5396;0;38498.335;17.770031888923317;6513.75;1762.8812353644246;38485.065;6.979143930313076;7400.5;2474.1666273717296;38485.065;6.979143930313076;7400.5;2474.1666273717296;38490.0;38650.16
5397;0;38535.4375;78.48589783097155;6861.5;1616.590754231468;38570.08;113.25022207483993;8000.0;1626.3455967290593;38570.08;113.25022207483993;8000.0;1626.3455967290593;38650.16;38643.09
5398;0;38565.845;93.40830530525734;7271.25;1455.8904205559793;38646.625;4.999244942993831;7142.0;412.95036021294374;38646.625;4.999244942993831;7142.0;412.95036021294374;38643.09;38701.21
5399;0;38621.115;91.16443915621177;8709.25;2043.984894758276;38672.149999999994;41.097046122563995;9418.5;2806.506814529407;38672.149999999994;41.097046122563995;9418.5;2806.506814529407;38701.21;38723.99
5400;0;38679.615;39.31939682480735;9451.5;2693.3261344788284;38712.604999999996;16.114963543242034;11761.0;506.288455329568;38712.604999999996;16.114963543242034;11761.0;506.288455329568;38724.0;38596.16
5401;0;38666.115;57.75287842754279;10403.75;2067.6194645050136;38660.08;90.39653090688577;11389.0;1032.3759005323593;38660.08;90.39653090688577;11389.0;1032.3759005323593;38596.16;38529.98
5402;0;38637.84;90.93614499563239;10255.0;2354.051259708109;38563.075;46.78925571111776;8749.0;2701.1479041326115;38563.075;46.78925571111776;8749.0;2701.1479041326115;38529.99;38494.48
5403;0;38586.1575;101.09427427736237;10037.5;2250.542675297079;38512.235;25.1093617999306;8686.0;2612.0524497031065;38512.235;25.1093617999306;8686.0;2612.0524497031065;38494.48;38361.61
5404;0;38495.56;98.74133514727659;8956.5;1933.6275925489547;38428.045;93.95327801625842;9164.0;1936.058366888767;38428.045;93.95327801625842;9164.0;1936.058366888767;38361.61;38400.88
5405;0;38446.74;78.65521088904431;9119.25;2140.9696206781327;38381.244999999995;27.768083297193456;9552.5;2485.4803358707145;38381.244999999995;27.768083297193456;9552.5;2485.4803358707145;38400.88;38346.2
5406;0;38400.795;66.5629348812101;18868.0;18040.43674637618;38373.545;38.65752772746732;28572.0;24412.154513684367;38373.545;38.65752772746732;28572.0;24412.154513684367;38346.21;37808.29
5407;0;38229.25;281.5756681012504;22002.75;17178.153128804817;38077.255000000005;380.3598086680531;34453.0;16095.164553368195;38077.255000000005;380.3598086680531;34453.0;16095.164553368195;37808.3;37703.72
5408;0;38064.7775;359.77417401984974;25006.25;14743.757602795835;37756.01;73.94922717649037;21440.5;2307.2894270117044;37756.01;73.94922717649037;21440.5;2307.2894270117044;37703.72;37589.75
